0.055,0.7094,0.75965,0.5143,0.40355,0.9113,0.85065,0.9161,0.63575
0.7094,0.055,0.86805,0.53055,0.64235,0.6964,0.5748,0.7053,0.5944
0.75965,0.86805,0.055,0.641,0.44355,0.68115,0.6157,0.7428,0.6245
0.5143,0.53055,0.641,0.055,0.2122,0.47635,0.5184,0.47875,0.51235
0.40355,0.64235,0.44355,0.2122,0.055,0.54375,0.3355,0.5325,0.23575
0.9113,0.6964,0.68115,0.47635,0.54375,0.055,0.73175,0.93495,0.77805
0.85065,0.5748,0.6157,0.5184,0.3355,0.73175,0.055,0.8506,0.48735
0.9161,0.7053,0.7428,0.47875,0.5325,0.93495,0.8506,0.055,0.5938
0.63575,0.5944,0.6245,0.51235,0.23575,0.77805,0.48735,0.5938,0.055
