G1	G9	1
G2	G10	1
G3	G4	1
G4	G5	1
G6	G5	1
G6	G9	1
G7	G6	1
G8	G4	1
G8	G6	1
G8	G9	1
G9	G4	1
G9	G5	1
G10	G4	1
G10	G6	1
G10	G8	1
