G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
-0.7746021575294435	-0.336801883764565	0.0	0.11000929644519164	-0.46833093534337034	0.0	-0.3971138736233115	0.0	0.0	-0.05341986383690063
