G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.007483607892923405	0.5504716224630469	-0.5881601032167171	-0.31374112368327733	0.0	-0.40343662310117845	0.0	0.0	0.0	0.0511343112921272
