G1	G2	1
G1	G3	1
G1	G6	1
G1	G9	1
G2	G3	1
G2	G6	1
G2	G9	1
G3	G2	1
G3	G6	1
G3	G9	1
G4	G2	1
G4	G3	1
G4	G6	1
G4	G9	1
G5	G2	1
G5	G3	1
G5	G6	1
G5	G9	1
G6	G2	1
G6	G3	1
G6	G9	1
G7	G2	1
G7	G3	1
G7	G6	1
G7	G9	1
G8	G2	1
G8	G3	1
G8	G6	1
G8	G9	1
G9	G2	1
G9	G3	1
G9	G6	1
G10	G2	1
G10	G3	1
G10	G6	1
G10	G9	1
